city,country,latitude,longitude,year,month,pm25_ugm3,no2_ugm3,data_quality,measurement_method,data_source
Paris,France,48.8566,2.3522,2003,4,48.99,47.32,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,5,50.48,27.99,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,6,27.37,53.27,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,7,21.07,49.18,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,8,14.32,56.26,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,9,29.91,34.12,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,10,19.32,22.51,Poor,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,11,10.42,40.49,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2003,12,20.07,19.44,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,1,29.86,26.45,Poor,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,2,25.0,34.24,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,3,19.96,55.34,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,4,19.87,39.38,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,5,35.01,54.93,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,6,24.35,61.55,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,7,37.66,29.58,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,8,19.87,48.26,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,9,11.0,29.66,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,10,15.38,36.33,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,11,26.48,37.58,Moderate,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2004,12,21.12,31.13,Good,Reference/Equivalent Method,WHO_Database
Paris,France,48.8566,2.3522,2005,1,37.25,24.92,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,2,36.5,26.24,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,3,47.54,24.65,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,4,35.4,48.1,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,5,42.37,50.7,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,6,15.72,58.54,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,7,37.03,43.36,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,8,32.42,58.13,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,9,14.04,49.67,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,10,12.94,48.88,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,11,10.13,18.71,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2005,12,27.23,26.44,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,1,22.72,38.23,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,2,45.69,26.86,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,3,22.52,49.51,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,4,19.84,58.53,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,5,30.95,55.18,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,6,43.16,39.79,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,7,26.93,40.54,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,8,15.06,29.96,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,9,23.61,28.85,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,10,28.16,27.64,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,11,25.37,31.36,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2006,12,29.05,30.62,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,1,32.88,35.6,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,2,26.69,29.33,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,3,17.65,23.4,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,4,42.21,50.05,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,5,47.11,45.81,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,6,26.77,66.02,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,7,20.33,49.33,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,8,14.36,47.32,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,9,10.68,55.81,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,10,26.74,41.45,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,11,20.5,38.07,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2007,12,17.2,42.54,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,1,32.22,45.59,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,2,46.41,42.28,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,3,49.17,39.17,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,4,37.99,29.91,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,5,46.42,26.28,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,6,14.93,44.05,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,7,35.91,65.28,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,8,17.21,60.38,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,9,21.8,46.72,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,10,23.4,31.52,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,11,10.41,29.49,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2008,12,15.06,18.14,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,1,31.74,41.75,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,2,26.3,38.92,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,3,22.31,47.47,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,4,20.1,57.86,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,5,17.46,29.43,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,6,25.91,48.03,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,7,20.6,63.82,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,8,12.08,35.81,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,9,18.24,31.61,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,10,25.53,51.67,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,11,17.68,36.3,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2009,12,20.55,43.33,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,1,25.84,37.12,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,2,41.1,20.92,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,3,33.28,33.04,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,4,47.64,52.71,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,5,26.11,62.23,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,6,26.8,57.62,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,7,35.59,47.89,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,8,26.98,49.19,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,9,10.19,37.29,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,10,26.67,49.45,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,11,25.58,31.0,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2010,12,15.96,28.05,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,1,13.4,39.33,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,2,28.0,34.0,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,3,44.3,32.07,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,4,42.1,46.07,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,5,27.44,63.23,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,6,47.39,58.99,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,7,19.09,57.86,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,8,27.33,42.39,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,9,27.87,52.27,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,10,21.27,31.42,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,11,27.23,27.16,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2011,12,15.34,36.35,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,1,20.11,27.58,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,2,39.95,30.16,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,3,18.44,29.22,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,4,19.94,57.02,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,5,50.34,54.55,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,6,33.11,51.81,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,7,31.31,26.84,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,8,33.04,55.15,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,9,23.79,57.07,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,10,22.42,28.69,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,11,22.44,22.53,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2012,12,26.11,21.08,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,1,36.82,27.62,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,2,45.84,26.87,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,3,38.12,48.66,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,4,50.86,54.36,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,5,17.1,41.57,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,6,38.23,54.37,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,7,36.86,35.93,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,8,27.22,40.76,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,9,10.91,36.06,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,10,27.38,32.84,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,11,24.44,45.75,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2013,12,21.66,40.09,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,1,16.02,36.45,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,2,31.6,36.52,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,3,32.89,31.69,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,4,49.28,30.61,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,5,22.95,57.8,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,6,26.35,41.51,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,7,28.72,55.48,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,8,32.89,36.78,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,9,10.04,35.16,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,10,14.51,28.32,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,11,22.5,30.88,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2014,12,32.73,36.59,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,1,39.55,25.74,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,2,17.73,37.59,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,3,21.18,32.4,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,4,39.19,55.85,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,5,25.65,35.73,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,6,15.04,63.61,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,7,39.97,39.77,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,8,28.13,46.89,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,9,21.25,47.71,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,10,9.21,34.22,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,11,23.59,24.26,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2015,12,15.73,32.99,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,1,13.49,19.45,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,2,19.44,42.2,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,3,20.06,39.79,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,4,52.08,60.81,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,5,37.87,44.44,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,6,45.93,51.76,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,7,19.47,27.42,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,8,18.54,41.18,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,9,27.23,22.69,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,10,11.79,47.89,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,11,12.99,34.57,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2016,12,15.24,41.79,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,1,24.22,22.92,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,2,43.41,31.13,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,3,50.24,26.84,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,4,48.74,39.2,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,5,26.02,50.34,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,6,19.13,30.74,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,7,34.3,50.02,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,8,21.32,53.48,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,9,14.66,47.58,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,10,28.62,30.69,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,11,29.24,25.04,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2017,12,21.42,43.42,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,1,34.08,31.62,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,2,21.28,33.09,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,3,37.92,46.11,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,4,34.54,25.58,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,5,51.77,42.37,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,6,20.31,53.79,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,7,35.32,36.0,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,8,27.6,36.44,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,9,12.6,37.73,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,10,17.39,46.32,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,11,13.54,34.97,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2018,12,20.57,20.74,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,1,14.88,20.8,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,2,24.75,49.02,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,3,43.39,40.46,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,4,26.3,60.55,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,5,46.03,40.59,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,6,36.84,26.32,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,7,18.31,51.5,Poor,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,8,22.15,55.7,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,9,19.95,54.64,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,10,24.67,28.95,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,11,14.21,30.92,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2019,12,31.06,42.74,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,1,13.3,43.13,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,2,35.11,20.28,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,3,51.55,25.21,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,4,28.02,59.07,Moderate,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,5,24.66,28.77,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,6,25.75,54.54,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,7,16.6,53.91,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,8,31.67,26.09,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,9,30.56,36.98,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,10,12.6,38.92,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,11,16.11,42.17,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2020,12,20.31,33.12,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2021,1,17.5,29.67,Good,Federal Reference Method,WHO_Database
Paris,France,48.8566,2.3522,2021,2,27.84,43.71,Good,Federal Reference Method,WHO_Database
